2018,03,28,11,26,31,5302,5,3
2018,03,28,11,26,31,5303,2,3
2018,03,28,11,26,31,5303,5,3
2018,03,28,11,29,35,1101,1,1
2018,03,28,11,29,35,1101,6,1
2018,03,28,11,29,35,5302,2,3
2018,03,28,11,29,35,5302,5,3
2018,03,28,11,29,35,5303,2,3
2018,03,28,11,29,35,5303,5,3
2018,04,29,18,50,52,1101,1,1
2018,04,29,18,50,52,1101,6,1
2018,04,29,18,50,52,5302,2,3
2018,04,29,18,50,52,5302,5,3
2018,04,29,18,50,52,5303,2,3
2018,04,29,18,50,52,5303,5,3
2018,05,02,13,17,08,1101,1,1
2018,05,02,13,17,08,1101,6,1
2018,05,02,13,17,08,5302,2,3
2018,05,02,13,17,08,5302,5,3
2018,05,02,13,17,08,5303,2,3
2018,05,02,13,17,08,5303,5,3
2018,05,29,15,39,51,1101,1,1
2018,05,29,15,39,51,1101,6,1
2018,05,29,15,39,51,5302,2,3
2018,05,29,15,39,51,5302,5,3
2018,05,29,15,39,51,5303,2,3
2018,05,29,15,39,51,5303,5,3
2018,11,07,10,38,22,1101,1,1
2018,11,07,10,38,22,1101,6,1
2018,11,07,10,38,22,5302,2,3
2018,11,07,10,38,22,5302,5,3
2018,11,07,10,38,22,5303,2,3
2018,11,07,10,38,22,5303,5,3
2018,11,07,11,17,52,1101,1,1
2018,11,07,11,17,52,1101,6,1
2018,11,07,11,17,52,5302,2,3
2018,11,07,11,17,52,5302,5,3
2018,11,07,11,17,52,5303,2,3
2018,11,07,11,17,52,5303,5,3
2018,11,07,11,20,50,1101,1,1
2018,11,07,11,20,50,1101,6,1
2018,11,07,11,20,50,5302,2,3
2018,11,07,11,20,50,5302,5,3
2018,11,07,11,20,50,5303,2,3
2018,11,07,11,20,50,5303,5,3
2018,11,07,13,26,51,1101,1,1
2018,11,07,13,26,51,1101,6,1
2018,11,07,13,26,51,5302,2,3
2018,11,07,13,26,51,5302,5,3
2018,11,07,13,26,51,5303,2,3
2018,11,07,13,26,51,5303,5,3
2018,11,07,13,28,55,1101,1,1
2018,11,07,13,28,55,1101,6,1
2018,11,07,13,28,55,5302,2,3
2018,11,07,13,28,55,5302,5,3
2018,11,07,13,28,55,5303,2,3
2018,11,07,13,28,55,5303,5,3
2018,11,07,13,33,36,1101,1,1
2018,11,07,13,33,36,1101,6,1
2018,11,07,13,33,36,5302,2,3
2018,11,07,13,33,36,5302,5,3
2018,11,07,13,33,36,5303,2,3
2018,11,07,13,33,36,5303,5,3
2018,11,07,13,40,12,1101,1,1
2018,11,07,13,40,12,1101,6,1
2018,11,07,13,40,12,5302,2,3
2018,11,07,13,40,12,5302,5,3
2018,11,07,13,40,12,5303,2,3
2018,11,07,13,40,12,5303,5,3
2018,11,07,13,41,38,1101,1,1
2018,11,07,13,41,38,1101,6,1
2018,11,07,13,41,38,5302,2,3
2018,11,07,13,41,38,5302,5,3
2018,11,07,13,41,38,5303,2,3
2018,11,07,13,41,38,5303,5,3
2018,11,07,14,10,42,1101,1,1
2018,11,07,14,10,42,1101,6,1
2018,11,07,14,10,42,5302,2,3
2018,11,07,14,10,42,5302,5,3
2018,11,07,14,10,42,5303,2,3
2018,11,07,14,10,42,5303,5,3
2018,11,07,14,14,07,1101,1,1
2018,11,07,14,14,07,1101,6,1
2018,11,07,14,14,07,5302,2,3
2018,11,07,14,14,07,5302,5,3
2018,11,07,14,14,07,5303,2,3
2018,11,07,14,14,07,5303,5,3
2018,11,07,14,15,44,1101,1,1
2018,11,07,14,15,44,1101,6,1
2018,11,07,14,15,44,5302,2,3
2018,11,07,14,15,44,5302,5,3
2018,11,07,14,15,44,5303,2,3
2018,11,07,14,15,44,5303,5,3
2018,11,07,14,39,37,1101,1,1
2018,11,07,14,39,37,1101,6,1
2018,11,07,14,39,37,5302,2,3
2018,11,07,14,39,37,5302,5,3
2018,11,07,14,39,37,5303,2,3
2018,11,07,14,39,37,5303,5,3
2018,11,07,14,43,52,1101,1,1
2018,11,07,14,43,52,1101,6,1
2018,11,07,14,43,52,5302,2,3
2018,11,07,14,43,52,5302,5,3
2018,11,07,14,43,52,5303,2,3
2018,11,07,14,43,52,5303,5,3
2018,11,07,14,45,13,1101,1,1
2018,11,07,14,45,13,1101,6,1
2018,11,07,14,45,13,5302,2,3
2018,11,07,14,45,13,5302,5,3
2018,11,07,14,45,13,5303,2,3
2018,11,07,14,45,13,5303,5,3
2018,11,07,14,46,37,1101,1,1
2018,11,07,14,46,37,1101,6,1
2018,11,07,14,46,37,5302,2,3
2018,11,07,14,46,37,5302,5,3
2018,11,07,14,46,37,5303,2,3
2018,11,07,14,46,37,5303,5,3
2018,11,07,14,48,24,1101,1,1
2018,11,07,14,48,24,1101,6,1
2018,11,07,14,48,24,5302,2,3
2018,11,07,14,48,24,5302,5,3
2018,11,07,14,48,24,5303,2,3
2018,11,07,14,48,24,5303,5,3
2018,11,08,10,03,58,1101,1,1
2018,11,08,10,03,58,1101,6,1
2018,11,08,10,03,58,5302,2,3
2018,11,08,10,03,58,5302,5,3
2018,11,08,10,03,58,5303,2,3
2018,11,08,10,03,58,5303,5,3
2018,11,08,10,28,03,1101,1,1
2018,11,08,10,28,03,1101,6,1
2018,11,08,10,28,03,5302,2,3
2018,11,08,10,28,03,5302,5,3
2018,11,08,10,28,03,5303,2,3
2018,11,08,10,28,03,5303,5,3
2018,11,08,10,38,30,1101,1,1
2018,11,08,10,38,30,1101,6,1
2018,11,08,10,38,30,5302,2,3
2018,11,08,10,38,30,5302,5,3
2018,11,08,10,38,30,5303,2,3
2018,11,08,10,38,30,5303,5,3
2018,11,08,10,42,15,1101,1,1
2018,11,08,10,42,15,1101,6,1
2018,11,08,10,42,15,5302,2,3
2018,11,08,10,42,15,5302,5,3
2018,11,08,10,42,15,5303,2,3
2018,11,08,10,42,15,5303,5,3
2018,11,08,14,08,51,1101,1,1
2018,11,08,14,08,51,1101,6,1
2018,11,08,14,08,51,5302,2,3
2018,11,08,14,08,51,5302,5,3
2018,11,08,14,08,51,5303,2,3
2018,11,08,14,08,51,5303,5,3
2018,11,26,08,35,44,1101,1,1
2018,11,26,08,35,44,1101,6,1
2018,11,26,08,35,44,5302,2,3
2018,11,26,08,35,44,5302,5,3
2018,11,26,08,35,44,5303,2,3
2018,11,26,08,35,44,5303,5,3
2019,03,26,11,58,40,1101,1,1
2019,03,26,11,58,40,1101,6,1
2019,03,26,11,58,40,5302,2,3
2019,03,26,11,58,40,5302,5,3
2019,03,26,11,58,40,5303,2,3
2019,03,26,11,58,40,5303,5,3
2019,03,26,13,23,16,1101,1,1
2019,03,26,13,23,16,1101,6,1
2019,03,26,13,23,16,5302,2,3
2019,03,26,13,23,16,5302,5,3
2019,03,26,13,23,16,5303,2,3
2019,03,26,13,23,16,5303,5,3
2019,03,26,13,23,26,7201,1,2
2019,03,26,13,23,44,7209,1,2
2019,03,26,13,23,44,7217,1,2
2019,03,26,13,23,44,7233,1,2
2019,03,26,13,23,44,7241,1,2
2019,03,26,13,23,44,7249,1,2
2019,03,26,13,23,44,7301,1,2
2019,03,26,13,23,44,7341,1,3
2019,03,26,13,23,46,7201,1,2
2019,03,26,13,23,46,7225,1,2
2019,03,26,13,24,34,7225,1,2
2019,03,26,13,26,27,1101,1,1
2019,03,26,13,26,27,1101,6,1
2019,03,26,13,26,27,5302,2,3
2019,03,26,13,26,27,5302,5,3
2019,03,26,13,26,27,5303,2,3
2019,03,26,13,26,27,5303,5,3
2019,03,26,13,26,38,7225,1,2
2019,03,26,14,21,04,7232,1,2
2019,03,26,14,21,16,7231,1,2
2019,03,26,14,41,39,1101,1,1
2019,03,26,14,41,39,1101,6,1
2019,03,26,14,41,39,5302,2,3
2019,03,26,14,41,39,5302,5,3
2019,03,26,14,41,39,5303,2,3
2019,03,26,14,41,39,5303,5,3
2019,03,26,14,42,10,7225,1,2
2019,03,26,14,42,17,7226,1,2
2019,03,26,14,42,31,7202,1,2
2019,03,26,14,42,38,7203,1,2
2019,03,26,14,42,38,7227,1,2
2019,03,26,14,48,50,1101,1,1
2019,03,26,14,48,50,1101,6,1
2019,03,26,14,48,50,5302,2,3
2019,03,26,14,48,50,5302,5,3
2019,03,26,14,48,50,5303,2,3
2019,03,26,14,48,50,5303,5,3
2019,03,26,14,48,52,7225,1,2
2019,03,26,14,49,09,7226,1,2
2019,03,26,14,49,33,7229,1,2
2019,03,26,14,52,05,1101,1,1
2019,03,26,14,52,05,1101,6,1
2019,03,26,14,52,05,5302,2,3
2019,03,26,14,52,05,5302,5,3
2019,03,26,14,52,05,5303,2,3
2019,03,26,14,52,05,5303,5,3
2019,03,26,14,52,17,7201,1,2
2019,03,26,14,52,29,7202,1,2
2019,03,26,14,52,40,7208,1,2
2019,03,26,14,52,48,7232,1,2
2019,03,26,14,52,53,7207,1,2
2019,03,26,14,52,53,7231,1,2
2019,03,26,14,53,31,7206,1,2
2019,03,26,14,53,31,7230,1,2
2019,03,26,14,53,49,7206,1,2
curIndex:427
